Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1981","1981","ha","3050","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1982","1982","ha","3313","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1983","1983","ha","3500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1984","1984","ha","3500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1985","1985","ha","3600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1986","1986","ha","3700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1987","1987","ha","3750","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1988","1988","ha","3700","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1989","1989","ha","3800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1990","1990","ha","3800","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1991","1991","ha","3900","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1992","1992","ha","4000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1993","1993","ha","4100","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1994","1994","ha","4100","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1995","1995","ha","4200","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1996","1996","ha","4200","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1997","1997","ha","4200","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1998","1998","ha","4300","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","1999","1999","ha","4350","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2000","2000","ha","4500","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2001","2001","ha","4600","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2002","2002","ha","6300","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2003","2003","ha","7980","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2004","2004","ha","9660","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2005","2005","ha","7980","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2006","2006","ha","13230","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2007","2007","ha","10920","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2008","2008","ha","11550","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2009","2009","ha","12180","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2010","2010","ha","12810","","Official data"
"QC","Crops","206","Sudan (former)","5312","Area harvested","507","Grapefruit (inc. pomelos)","2011","2011","ha","13020","","Official data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1961","1961","hg/ha","144000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1962","1962","hg/ha","152000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1963","1963","hg/ha","146154","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1964","1964","hg/ha","153846","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1965","1965","hg/ha","142857","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1966","1966","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1967","1967","hg/ha","148276","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1968","1968","hg/ha","149153","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1969","1969","hg/ha","145763","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1970","1970","hg/ha","149153","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1971","1971","hg/ha","153009","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1972","1972","hg/ha","166617","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1973","1973","hg/ha","140017","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1974","1974","hg/ha","141667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1975","1975","hg/ha","138889","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1976","1976","hg/ha","137838","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1977","1977","hg/ha","138889","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1978","1978","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1979","1979","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1980","1980","hg/ha","166667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1981","1981","hg/ha","166623","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1982","1982","hg/ha","168735","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1983","1983","hg/ha","165714","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1984","1984","hg/ha","157143","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1985","1985","hg/ha","163889","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1986","1986","hg/ha","162162","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1987","1987","hg/ha","162667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1988","1988","hg/ha","162162","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1989","1989","hg/ha","152632","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1990","1990","hg/ha","118421","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1991","1991","hg/ha","161538","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1992","1992","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1993","1993","hg/ha","146341","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1994","1994","hg/ha","158537","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1995","1995","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1996","1996","hg/ha","154762","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1997","1997","hg/ha","152381","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1998","1998","hg/ha","150000","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","1999","1999","hg/ha","149425","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2000","2000","hg/ha","146667","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2001","2001","hg/ha","145652","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2002","2002","hg/ha","155556","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2003","2003","hg/ha","161654","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2004","2004","hg/ha","159420","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2005","2005","hg/ha","161654","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2006","2006","hg/ha","150416","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2007","2007","hg/ha","142857","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2008","2008","hg/ha","142857","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2009","2009","hg/ha","142857","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2010","2010","hg/ha","142857","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5419","Yield","507","Grapefruit (inc. pomelos)","2011","2011","hg/ha","141571","Fc","Calculated data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1961","1961","tonnes","36000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1962","1962","tonnes","38000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1963","1963","tonnes","38000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1964","1964","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1965","1965","tonnes","40000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1966","1966","tonnes","42000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1967","1967","tonnes","43000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1968","1968","tonnes","44000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1969","1969","tonnes","43000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1970","1970","tonnes","44000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1971","1971","tonnes","45000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1972","1972","tonnes","56000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1973","1973","tonnes","50000","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1974","1974","tonnes","51000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1975","1975","tonnes","50000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1976","1976","tonnes","51000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1977","1977","tonnes","50000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1978","1978","tonnes","45000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1979","1979","tonnes","45000","F","FAO estimate"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1980","1980","tonnes","42350","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1981","1981","tonnes","50820","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1982","1982","tonnes","55902","","Official data"
"QC","Crops","206","Sudan (former)","5510","Production","507","Grapefruit (inc. pomelos)","1983","1983","tonnes","58000","F","FAO estimate"
